name,month,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
The Little Vampire,10,0,0,0,0,0,0,0,0,0,1,0,0
Romeo Must Die,3,0,0,1,0,0,0,0,0,0,0,0,0
Timecode,4,0,0,0,1,0,0,0,0,0,0,0,0
The Adventures of Rocky & Bullwinkle,6,0,0,0,0,0,1,0,0,0,0,0,0
Greenfingers,9,0,0,0,0,0,0,0,0,1,0,0,0
El asalto,4,0,0,0,1,0,0,0,0,0,0,0,0
Best in Show,10,0,0,0,0,0,0,0,0,0,1,0,0
The Family Man,12,0,0,0,0,0,0,0,0,0,0,0,1
Meet the Parents,10,0,0,0,0,0,0,0,0,0,1,0,0
Red Planet,11,0,0,0,0,0,0,0,0,0,0,1,0
The Yards,10,0,0,0,0,0,0,0,0,0,1,0,0
Bless the Child,8,0,0,0,0,0,0,0,1,0,0,0,0
Antes que anochezca,2,0,1,0,0,0,0,0,0,0,0,0,0
The Ladies Man,10,0,0,0,0,0,0,0,0,0,1,0,0
Ready to Rumble,4,0,0,0,1,0,0,0,0,0,0,0,0
"Me, Myself & Irene",6,0,0,0,0,0,1,0,0,0,0,0,0
Hollow Man,8,0,0,0,0,0,0,0,1,0,0,0,0
Reindeer Games,2,0,1,0,0,0,0,0,0,0,0,0,0
Maybe Baby,8,0,0,0,0,0,0,0,1,0,0,0,0
Gun Shy,2,0,1,0,0,0,0,0,0,0,0,0,0
Almost Famous,9,0,0,0,0,0,0,0,0,1,0,0,0
Woman on Top,9,0,0,0,0,0,0,0,0,1,0,0,0
How the Grinch Stole Christmas,11,0,0,0,0,0,0,0,0,0,0,1,0
The Whole Nine Yards,2,0,1,0,0,0,0,0,0,0,0,0,0
Next Friday,1,1,0,0,0,0,0,0,0,0,0,0,0
Charlie's Angels,11,0,0,0,0,0,0,0,0,0,0,1,0
The Weight of Water,7,0,0,0,0,0,0,1,0,0,0,0,0
All the Pretty Horses,12,0,0,0,0,0,0,0,0,0,0,0,1
The Patriot,6,0,0,0,0,0,1,0,0,0,0,0,0
Wonder Boys,2,0,1,0,0,0,0,0,0,0,0,0,0
The Beach,2,0,1,0,0,0,0,0,0,0,0,0,0
Gangster No. 1,6,0,0,0,0,0,1,0,0,0,0,0,0
Titan A.E.,6,0,0,0,0,0,1,0,0,0,0,0,0
Remember the Titans,9,0,0,0,0,0,0,0,0,1,0,0,0
The Crimson Rivers,5,0,0,0,0,1,0,0,0,0,0,0,0
Scream 3,2,0,1,0,0,0,0,0,0,0,0,0,0
Screwed,5,0,0,0,0,1,0,0,0,0,0,0,0
Animal Factory,8,0,0,0,0,0,0,0,1,0,0,0,0
You Can Count on Me,12,0,0,0,0,0,0,0,0,0,0,0,1
The Out-of-Towners,4,0,0,0,1,0,0,0,0,0,0,0,0
Rosetta,9,0,0,0,0,0,0,0,0,1,0,0,0
Sweet and Lowdown,3,0,0,1,0,0,0,0,0,0,0,0,0
Enredos de oficina,2,0,1,0,0,0,0,0,0,0,0,0,0
Deep Blue Sea,7,0,0,0,0,0,0,1,0,0,0,0,0
Being John Malkovich,12,0,0,0,0,0,0,0,0,0,0,0,1
Election,5,0,0,0,0,1,0,0,0,0,0,0,0
Jin-Roh: The Wolf Brigade,11,0,0,0,0,0,0,0,0,0,0,1,0
The Green Mile,12,0,0,0,0,0,0,0,0,0,0,0,1
Drive Me Crazy,10,0,0,0,0,0,0,0,0,0,1,0,0
Star Wars: Episode I - The Phantom Menace,5,0,0,0,0,1,0,0,0,0,0,0,0
Pushing Tin,4,0,0,0,1,0,0,0,0,0,0,0,0
Random Hearts,10,0,0,0,0,0,0,0,0,0,1,0,0
Breakfast of Champions,2,0,1,0,0,0,0,0,0,0,0,0,0
8 � Women,6,0,0,0,0,0,1,0,0,0,0,0,0
Romance,4,0,0,0,1,0,0,0,0,0,0,0,0
Dick,8,0,0,0,0,0,0,0,1,0,0,0,0
Kikujiro,5,0,0,0,0,1,0,0,0,0,0,0,0
She's All That,1,1,0,0,0,0,0,0,0,0,0,0,0
Dead or Alive,11,0,0,0,0,0,0,0,0,0,0,1,0
The Other Sister,2,0,1,0,0,0,0,0,0,0,0,0,0
Julien Donkey-Boy,9,0,0,0,0,0,0,0,0,1,0,0,0
Jakob the Liar,9,0,0,0,0,0,0,0,0,1,0,0,0
Wild Wild West,6,0,0,0,0,0,1,0,0,0,0,0,0
But I'm a Cheerleader,8,0,0,0,0,0,0,0,1,0,0,0,0
Stigmata,9,0,0,0,0,0,0,0,0,1,0,0,0
The King and I,3,0,0,1,0,0,0,0,0,0,0,0,0
The Love Letter,5,0,0,0,0,1,0,0,0,0,0,0,0
Runaway Bride,7,0,0,0,0,0,0,1,0,0,0,0,0
Entrapment,4,0,0,0,1,0,0,0,0,0,0,0,0
Dudley Do-Right,8,0,0,0,0,0,0,0,1,0,0,0,0
Jesus' Son,7,0,0,0,0,0,0,1,0,0,0,0,0
"South Park: Bigger, Longer & Uncut",6,0,0,0,0,0,1,0,0,0,0,0,0
Dogma,11,0,0,0,0,0,0,0,0,0,0,1,0
The Loss of Sexual Innocence,1,1,0,0,0,0,0,0,0,0,0,0,0
El piso 13,5,0,0,0,0,1,0,0,0,0,0,0,0
The General's Daughter,6,0,0,0,0,0,1,0,0,0,0,0,0
Drop Dead Gorgeous,7,0,0,0,0,0,0,1,0,0,0,0,0
The Rage: Carrie 2,3,0,0,1,0,0,0,0,0,0,0,0,0
Stir of Echoes,9,0,0,0,0,0,0,0,0,1,0,0,0
Payback,2,0,1,0,0,0,0,0,0,0,0,0,0
Body Shots,6,0,0,0,0,0,1,0,0,0,0,0,0
8MM,2,0,1,0,0,0,0,0,0,0,0,0,0
Rescate explosivo,9,0,0,0,0,0,0,0,0,1,0,0,0
Wing Commander,3,0,0,1,0,0,0,0,0,0,0,0,0
Big Daddy,6,0,0,0,0,0,1,0,0,0,0,0,0
East Is East,6,0,0,0,0,0,1,0,0,0,0,0,0
The Mummy,5,0,0,0,0,1,0,0,0,0,0,0,0
Pok�mon: The Movie 2000,7,0,0,0,0,0,0,1,0,0,0,0,0
Idle Hands,4,0,0,0,1,0,0,0,0,0,0,0,0
Plunkett & Macleane,4,0,0,0,1,0,0,0,0,0,0,0,0
Brokedown Palace,8,0,0,0,0,0,0,0,1,0,0,0,0
The End of the Affair,1,1,0,0,0,0,0,0,0,0,0,0,0
Jawbreaker,2,0,1,0,0,0,0,0,0,0,0,0,0
Ride with the Devil,11,0,0,0,0,0,0,0,0,0,0,1,0
End of Days,11,0,0,0,0,0,0,0,0,0,0,1,0
Splendor,5,0,0,0,0,1,0,0,0,0,0,0,0
Double Jeopardy,9,0,0,0,0,0,0,0,0,1,0,0,0
The Road Home,6,0,0,0,0,0,1,0,0,0,0,0,0
Blue Streak,9,0,0,0,0,0,0,0,0,1,0,0,0
Black & White,4,0,0,0,1,0,0,0,0,0,0,0,0
The Omega Code,8,0,0,0,0,0,0,0,1,0,0,0,0
The Mod Squad,3,0,0,1,0,0,0,0,0,0,0,0,0
The Insider,11,0,0,0,0,0,0,0,0,0,0,1,0
Detroit Rock City,8,0,0,0,0,0,0,0,1,0,0,0,0
Best Laid Plans,4,0,0,0,1,0,0,0,0,0,0,0,0
Superstar,10,0,0,0,0,0,0,0,0,0,1,0,0
Whiteboyz,10,0,0,0,0,0,0,0,0,0,1,0,0
Cruel Intentions,3,0,0,1,0,0,0,0,0,0,0,0,0
Better Than Chocolate,8,0,0,0,0,0,0,0,1,0,0,0,0
Deuce Bigalow: Male Gigolo,12,0,0,0,0,0,0,0,0,0,0,0,1
The Minus Man,10,0,0,0,0,0,0,0,0,0,1,0,0
Simplemente irresistible,2,0,1,0,0,0,0,0,0,0,0,0,0
Play It to the Bone,1,1,0,0,0,0,0,0,0,0,0,0,0
The Girl on the Bridge,3,0,0,1,0,0,0,0,0,0,0,0,0
The Muse,8,0,0,0,0,0,0,0,1,0,0,0,0
Snow Falling on Cedars,1,1,0,0,0,0,0,0,0,0,0,0,0
The Limey,8,0,0,0,0,0,0,0,1,0,0,0,0
Bicentennial Man,12,0,0,0,0,0,0,0,0,0,0,0,1
The Matrix,3,0,0,1,0,0,0,0,0,0,0,0,0
Human Traffic,5,0,0,0,0,1,0,0,0,0,0,0,0
Blast from the Past,2,0,1,0,0,0,0,0,0,0,0,0,0
Boys Don't Cry,3,0,0,1,0,0,0,0,0,0,0,0,0
Simpatico,2,0,1,0,0,0,0,0,0,0,0,0,0
House on Haunted Hill,10,0,0,0,0,0,0,0,0,0,1,0,0
The Iron Giant,8,0,0,0,0,0,0,0,1,0,0,0,0
The Hurricane,1,1,0,0,0,0,0,0,0,0,0,0,0
Eye of the Beholder,1,1,0,0,0,0,0,0,0,0,0,0,0
"Stuart Little, un rat�n en la familia",12,0,0,0,0,0,0,0,0,0,0,0,1
Summer of Sam,7,0,0,0,0,0,0,1,0,0,0,0,0
Bowfinger,8,0,0,0,0,0,0,0,1,0,0,0,0
Fantasia 2000,6,0,0,0,0,0,1,0,0,0,0,0,0
Sleepy Hollow,11,0,0,0,0,0,0,0,0,0,0,1,0
Bats,10,0,0,0,0,0,0,0,0,0,1,0,0
Eyes Wide Shut,7,0,0,0,0,0,0,1,0,0,0,0,0
Edtv,3,0,0,1,0,0,0,0,0,0,0,0,0
The Messenger: The Story of Joan of Arc,11,0,0,0,0,0,0,0,0,0,0,1,0
Bringing Out the Dead,10,0,0,0,0,0,0,0,0,0,1,0,0
Holy Smoke,2,0,1,0,0,0,0,0,0,0,0,0,0
eXistenZ: Mundo virtual,4,0,0,0,1,0,0,0,0,0,0,0,0
The Deep End of the Ocean,3,0,0,1,0,0,0,0,0,0,0,0,0
The Big Kahuna,5,0,0,0,0,1,0,0,0,0,0,0,0
The Astronaut's Wife,8,0,0,0,0,0,0,0,1,0,0,0,0
Varsity Blues,1,1,0,0,0,0,0,0,0,0,0,0,0
The World Is Not Enough,11,0,0,0,0,0,0,0,0,0,0,1,0
The Talented Mr. Ripley,12,0,0,0,0,0,0,0,0,0,0,0,1
La maldici�n,7,0,0,0,0,0,0,1,0,0,0,0,0
La �ltima puerta,3,0,0,1,0,0,0,0,0,0,0,0,0
Galaxy Quest,12,0,0,0,0,0,0,0,0,0,0,0,1
Gloria,1,1,0,0,0,0,0,0,0,0,0,0,0
Lake Placid,7,0,0,0,0,0,0,1,0,0,0,0,0
For Love of the Game,9,0,0,0,0,0,0,0,0,1,0,0,0
The Wood,7,0,0,0,0,0,0,1,0,0,0,0,0
A Map of the World,1,1,0,0,0,0,0,0,0,0,0,0,0
Titus,2,0,1,0,0,0,0,0,0,0,0,0,0
True Crime,3,0,0,1,0,0,0,0,0,0,0,0,0
The Thomas Crown Affair,8,0,0,0,0,0,0,0,1,0,0,0,0
All About My Mother,3,0,0,1,0,0,0,0,0,0,0,0,0
"Girl, Interrupted",1,1,0,0,0,0,0,0,0,0,0,0,0
My Life So Far,8,0,0,0,0,0,0,0,1,0,0,0,0
The Straight Story,11,0,0,0,0,0,0,0,0,0,0,1,0
Agnes Browne,3,0,0,1,0,0,0,0,0,0,0,0,0
10 Things I Hate About You,3,0,0,1,0,0,0,0,0,0,0,0,0
An Ideal Husband,6,0,0,0,0,0,1,0,0,0,0,0,0
Onegin,11,0,0,0,0,0,0,0,0,0,0,1,0
Cookie's Fortune,4,0,0,0,1,0,0,0,0,0,0,0,0
Mystery Men,8,0,0,0,0,0,0,0,1,0,0,0,0
Universal Soldier: The Return,8,0,0,0,0,0,0,0,1,0,0,0,0
"Mystery, Alaska",10,0,0,0,0,0,0,0,0,0,1,0,0
Mickey Blue Eyes,8,0,0,0,0,0,0,0,1,0,0,0,0
Liberty Heights,12,0,0,0,0,0,0,0,0,0,0,0,1
Terror Firmer,6,0,0,0,0,0,1,0,0,0,0,0,0
Any Given Sunday,12,0,0,0,0,0,0,0,0,0,0,0,1
The Cider House Rules,1,1,0,0,0,0,0,0,0,0,0,0,0
Love Stinks,9,0,0,0,0,0,0,0,0,1,0,0,0
Arlington Road,7,0,0,0,0,0,0,1,0,0,0,0,0
Molly,7,0,0,0,0,0,0,1,0,0,0,0,0
Man on the Moon,12,0,0,0,0,0,0,0,0,0,0,0,1
Cradle Will Rock,1,1,0,0,0,0,0,0,0,0,0,0,0
The Blair Witch Project,7,0,0,0,0,0,0,1,0,0,0,0,0
Tarzan,6,0,0,0,0,0,1,0,0,0,0,0,0
Godzilla 2000,8,0,0,0,0,0,0,0,1,0,0,0,0
200 Cigarettes,2,0,1,0,0,0,0,0,0,0,0,0,0
The War Zone,6,0,0,0,0,0,1,0,0,0,0,0,0
A Midsummer Night's Dream,5,0,0,0,0,1,0,0,0,0,0,0,0
Coming Soon,4,0,0,0,1,0,0,0,0,0,0,0,0
Teaching Mrs. Tingle,8,0,0,0,0,0,0,0,1,0,0,0,0
Tea with Mussolini,5,0,0,0,0,1,0,0,0,0,0,0,0
Topsy-Turvy,2,0,1,0,0,0,0,0,0,0,0,0,0
Notting Hill,5,0,0,0,0,1,0,0,0,0,0,0,0
Go,4,0,0,0,1,0,0,0,0,0,0,0,0
Austin Powers: The Spy Who Shagged Me,6,0,0,0,0,0,1,0,0,0,0,0,0
Toy Story 2,11,0,0,0,0,0,0,0,0,0,0,1,0
Anywhere But Here,11,0,0,0,0,0,0,0,0,0,0,1,0
The Winslow Boy,10,0,0,0,0,0,0,0,0,0,1,0,0
The Bone Collector,11,0,0,0,0,0,0,0,0,0,0,1,0
Never Been Kissed,4,0,0,0,1,0,0,0,0,0,0,0,0
In Too Deep,8,0,0,0,0,0,0,0,1,0,0,0,0
The Bachelor,11,0,0,0,0,0,0,0,0,0,0,1,0
October Sky,2,0,1,0,0,0,0,0,0,0,0,0,0
The Color of Paradise,9,0,0,0,0,0,0,0,0,1,0,0,0
Crazy in Alabama,10,0,0,0,0,0,0,0,0,0,1,0,0
Forces of Nature,3,0,0,1,0,0,0,0,0,0,0,0,0
Tumbleweeds,3,0,0,1,0,0,0,0,0,0,0,0,0
At First Sight,1,1,0,0,0,0,0,0,0,0,0,0,0
The Story of Us,10,0,0,0,0,0,0,0,0,0,1,0,0
Anna and the King,12,0,0,0,0,0,0,0,0,0,0,0,1
Mumford,9,0,0,0,0,0,0,0,0,1,0,0,0
Outside Providence,9,0,0,0,0,0,0,0,0,1,0,0,0
Music of the Heart,10,0,0,0,0,0,0,0,0,0,1,0,0
Three Kings,10,0,0,0,0,0,0,0,0,0,1,0,0
Chill Factor,9,0,0,0,0,0,0,0,0,1,0,0,0
Muppets from Space,7,0,0,0,0,0,0,1,0,0,0,0,0
Inspector Gadget,7,0,0,0,0,0,0,1,0,0,0,0,0
Virtual Sexuality,7,0,0,0,0,0,0,1,0,0,0,0,0
Trick,7,0,0,0,0,0,0,1,0,0,0,0,0
Magnolia,1,1,0,0,0,0,0,0,0,0,0,0,0
Instinct,6,0,0,0,0,0,1,0,0,0,0,0,0
Trippin',5,0,0,0,0,1,0,0,0,0,0,0,0
Three to Tango,10,0,0,0,0,0,0,0,0,0,1,0,0
Virus,1,1,0,0,0,0,0,0,0,0,0,0,0
The Sixth Sense,8,0,0,0,0,0,0,0,1,0,0,0,0
A Room for Romeo Brass,2,0,1,0,0,0,0,0,0,0,0,0,0
The Corruptor,3,0,0,1,0,0,0,0,0,0,0,0,0
The Adventures of Elmo in Grouchland,10,0,0,0,0,0,0,0,0,0,1,0,0
Life,4,0,0,0,1,0,0,0,0,0,0,0,0
Grey Owl,10,0,0,0,0,0,0,0,0,0,1,0,0
Swiri,2,0,1,0,0,0,0,0,0,0,0,0,0
Fight Club,10,0,0,0,0,0,0,0,0,0,1,0,0
American Beauty,10,0,0,0,0,0,0,0,0,0,1,0,0
Ghost dog - El camino del samurai,3,0,0,1,0,0,0,0,0,0,0,0,0
"Happy, Texas",12,0,0,0,0,0,0,0,0,0,0,0,1
Analyze This,3,0,0,1,0,0,0,0,0,0,0,0,0
Mansfield Park,12,0,0,0,0,0,0,0,0,0,0,0,1
The Virgin Suicides,5,0,0,0,0,1,0,0,0,0,0,0,0
A Walk on the Moon,4,0,0,0,1,0,0,0,0,0,0,0,0
My Favorite Martian,2,0,1,0,0,0,0,0,0,0,0,0,0
The 13th Warrior,8,0,0,0,0,0,0,0,1,0,0,0,0
Message in a Bottle,2,0,1,0,0,0,0,0,0,0,0,0,0
Angela's Ashes,1,1,0,0,0,0,0,0,0,0,0,0,0
The Boondock Saints,11,0,0,0,0,0,0,0,0,0,0,1,0
American Pie,7,0,0,0,0,0,0,1,0,0,0,0,0
In Dreams,1,1,0,0,0,0,0,0,0,0,0,0,0
The Best Man,10,0,0,0,0,0,0,0,0,0,1,0,0
Baby Geniuses,3,0,0,1,0,0,0,0,0,0,0,0,0
Thursday,9,0,0,0,0,0,0,0,0,1,0,0,0
The Faculty,12,0,0,0,0,0,0,0,0,0,0,0,1
The Celebration,6,0,0,0,0,0,1,0,0,0,0,0,0
Gods and Monsters,11,0,0,0,0,0,0,0,0,0,0,1,0
I Want You,10,0,0,0,0,0,0,0,0,0,1,0,0
Your Friends & Neighbors,8,0,0,0,0,0,0,0,1,0,0,0,0
The Players Club,4,0,0,0,1,0,0,0,0,0,0,0,0
Lovers of the Arctic Circle,2,0,1,0,0,0,0,0,0,0,0,0,0
Apt Pupil,10,0,0,0,0,0,0,0,0,0,1,0,0
Slappy and the Stinkers,1,1,0,0,0,0,0,0,0,0,0,0,0
How Stella Got Her Groove Back,8,0,0,0,0,0,0,0,1,0,0,0,0
The Wedding Singer,2,0,1,0,0,0,0,0,0,0,0,0,0
Acusado sin raz�n,8,0,0,0,0,0,0,0,1,0,0,0,0
The Parent Trap,7,0,0,0,0,0,0,1,0,0,0,0,0
Hard Rain,1,1,0,0,0,0,0,0,0,0,0,0,0
Free Enterprise,6,0,0,0,0,0,1,0,0,0,0,0,0
Mafia!,7,0,0,0,0,0,0,1,0,0,0,0,0
Desperate Measures,1,1,0,0,0,0,0,0,0,0,0,0,0
The Big Lebowski,3,0,0,1,0,0,0,0,0,0,0,0,0
Cousin Bette,6,0,0,0,0,0,1,0,0,0,0,0,0
The Waterboy,11,0,0,0,0,0,0,0,0,0,0,1,0
Esc�ndalo,3,0,0,1,0,0,0,0,0,0,0,0,0
I Still Know What You Did Last Summer,11,0,0,0,0,0,0,0,0,0,0,1,0
Rush Hour,9,0,0,0,0,0,0,0,0,1,0,0,0
I'll Be Home for Christmas,11,0,0,0,0,0,0,0,0,0,0,1,0
Why Do Fools Fall in Love,8,0,0,0,0,0,0,0,1,0,0,0,0
Dance with Me,8,0,0,0,0,0,0,0,1,0,0,0,0
Can't Hardly Wait,6,0,0,0,0,0,1,0,0,0,0,0,0
Rounders,9,0,0,0,0,0,0,0,0,1,0,0,0
Urban Legend,9,0,0,0,0,0,0,0,0,1,0,0,0
Wide Awake,3,0,0,1,0,0,0,0,0,0,0,0,0
Chairman of the Board,9,0,0,0,0,0,0,0,0,1,0,0,0
Armageddon,7,0,0,0,0,0,0,1,0,0,0,0,0
The Mask of Zorro,7,0,0,0,0,0,0,1,0,0,0,0,0
My Name Is Joe,1,1,0,0,0,0,0,0,0,0,0,0,0
Rushmore,2,0,1,0,0,0,0,0,0,0,0,0,0
Waking Ned Devine,1,1,0,0,0,0,0,0,0,0,0,0,0
Shakespeare in Love,1,1,0,0,0,0,0,0,0,0,0,0,0
Hilary and Jackie,2,0,1,0,0,0,0,0,0,0,0,0,0
The Impostors,10,0,0,0,0,0,0,0,0,0,1,0,0
The Newton Boys,3,0,0,1,0,0,0,0,0,0,0,0,0
El secreto,2,0,1,0,0,0,0,0,0,0,0,0,0
Dancing at Lughnasa,11,0,0,0,0,0,0,0,0,0,0,1,0
Still Crazy,1,1,0,0,0,0,0,0,0,0,0,0,0
The Land Girls,6,0,0,0,0,0,1,0,0,0,0,0,0
The Opposite of Sex,5,0,0,0,0,1,0,0,0,0,0,0,0
The Magic Sword: Quest for Camelot,5,0,0,0,0,1,0,0,0,0,0,0,0
Zero Effect,1,1,0,0,0,0,0,0,0,0,0,0,0
Strangeland,10,0,0,0,0,0,0,0,0,0,1,0,0
West Beirut,10,0,0,0,0,0,0,0,0,0,1,0,0
Ride,3,0,0,1,0,0,0,0,0,0,0,0,0
Six Days Seven Nights,6,0,0,0,0,0,1,0,0,0,0,0,0
The Man in the Iron Mask,3,0,0,1,0,0,0,0,0,0,0,0,0
Wild Things,3,0,0,1,0,0,0,0,0,0,0,0,0
The X Files,6,0,0,0,0,0,1,0,0,0,0,0,0
Air Bud: Golden Receiver,8,0,0,0,0,0,0,0,1,0,0,0,0
Another Day in Paradise,1,1,0,0,0,0,0,0,0,0,0,0,0
Blues Brothers 2000,2,0,1,0,0,0,0,0,0,0,0,0,0
The Odd Couple II,4,0,0,0,1,0,0,0,0,0,0,0,0
Elizabeth,2,0,1,0,0,0,0,0,0,0,0,0,0
Almost Heroes,5,0,0,0,0,1,0,0,0,0,0,0,0
The Object of My Affection,4,0,0,0,1,0,0,0,0,0,0,0,0
The Big Hit,4,0,0,0,1,0,0,0,0,0,0,0,0
You've Got Mail,12,0,0,0,0,0,0,0,0,0,0,0,1
Simon Birch,9,0,0,0,0,0,0,0,0,1,0,0,0
A Civil Action,1,1,0,0,0,0,0,0,0,0,0,0,0
Major League: Back to the Minors,4,0,0,0,1,0,0,0,0,0,0,0,0
Run Lola Run,6,0,0,0,0,0,1,0,0,0,0,0,0
New Rose Hotel,3,0,0,1,0,0,0,0,0,0,0,0,0
The Mighty,10,0,0,0,0,0,0,0,0,0,1,0,0
There's Something About Mary,7,0,0,0,0,0,0,1,0,0,0,0,0
Rudolph the Red-Nosed Reindeer,10,0,0,0,0,0,0,0,0,0,1,0,0
Un �ngel enamorado,4,0,0,0,1,0,0,0,0,0,0,0,0
Dangerous Beauty,2,0,1,0,0,0,0,0,0,0,0,0,0
Mulan,6,0,0,0,0,0,1,0,0,0,0,0,0
Madeline,7,0,0,0,0,0,0,1,0,0,0,0,0
Enemy of the State,11,0,0,0,0,0,0,0,0,0,0,1,0
He Got Game,5,0,0,0,0,1,0,0,0,0,0,0,0
Ronin,9,0,0,0,0,0,0,0,0,1,0,0,0
Senseless,2,0,1,0,0,0,0,0,0,0,0,0,0
Buffalo '66,6,0,0,0,0,0,1,0,0,0,0,0,0
Get Real,4,0,0,0,1,0,0,0,0,0,0,0,0
Star Trek: Insurrection,12,0,0,0,0,0,0,0,0,0,0,0,1
Antz,10,0,0,0,0,0,0,0,0,0,1,0,0
Ringmaster,11,0,0,0,0,0,0,0,0,0,0,1,0
Belly,11,0,0,0,0,0,0,0,0,0,0,1,0
Six-String Samurai,9,0,0,0,0,0,0,0,0,1,0,0,0
Beloved,10,0,0,0,0,0,0,0,0,0,1,0,0
Return to Paradise,8,0,0,0,0,0,0,0,1,0,0,0,0
My Giant,4,0,0,0,1,0,0,0,0,0,0,0,0
What Dreams May Come,10,0,0,0,0,0,0,0,0,0,1,0,0
Sliding Doors,5,0,0,0,0,1,0,0,0,0,0,0,0
U.S. Marshals,3,0,0,1,0,0,0,0,0,0,0,0,0
Meet Joe Black,11,0,0,0,0,0,0,0,0,0,0,1,0
Playing by Heart,1,1,0,0,0,0,0,0,0,0,0,0,0
Saving Private Ryan,7,0,0,0,0,0,0,1,0,0,0,0,0
Halloween H20: 20 Years Later,8,0,0,0,0,0,0,0,1,0,0,0,0
Savior,11,0,0,0,0,0,0,0,0,0,0,1,0
Species II,4,0,0,0,1,0,0,0,0,0,0,0,0
The Legend of 1900,1,1,0,0,0,0,0,0,0,0,0,0,0
Knock Off,9,0,0,0,0,0,0,0,0,1,0,0,0
The Rugrats Movie,11,0,0,0,0,0,0,0,0,0,0,1,0
Very Bad Things,11,0,0,0,0,0,0,0,0,0,0,1,0
Barney's Great Adventure,4,0,0,0,1,0,0,0,0,0,0,0,0
Jack Frost,12,0,0,0,0,0,0,0,0,0,0,0,1
Fallen,1,1,0,0,0,0,0,0,0,0,0,0,0
Pleasantville,10,0,0,0,0,0,0,0,0,0,1,0,0
Following,11,0,0,0,0,0,0,0,0,0,0,1,0
Twice Upon a Yesterday,6,0,0,0,0,0,1,0,0,0,0,0,0
Mighty Joe Young,12,0,0,0,0,0,0,0,0,0,0,0,1
Train of Life,4,0,0,0,1,0,0,0,0,0,0,0,0
B. Monkey,7,0,0,0,0,0,0,1,0,0,0,0,0
A Night at the Roxbury,10,0,0,0,0,0,0,0,0,0,1,0,0
Hush,3,0,0,1,0,0,0,0,0,0,0,0,0
BASEketball,7,0,0,0,0,0,0,1,0,0,0,0,0
Velvet Goldmine,10,0,0,0,0,0,0,0,0,0,1,0,0
Deep Rising,1,1,0,0,0,0,0,0,0,0,0,0,0
Hideous Kinky,1,1,0,0,0,0,0,0,0,0,0,0,0
One True Thing,9,0,0,0,0,0,0,0,0,1,0,0,0
Pok�mon: The First Movie - Mewtwo Strikes Back,11,0,0,0,0,0,0,0,0,0,0,1,0
Babe el puerquito va a la ciudad,11,0,0,0,0,0,0,0,0,0,0,1,0
Deep Impact,5,0,0,0,0,1,0,0,0,0,0,0,0
54,8,0,0,0,0,0,0,0,1,0,0,0,0
Out of Sight,6,0,0,0,0,0,1,0,0,0,0,0,0
Bride of Chucky,10,0,0,0,0,0,0,0,0,0,1,0,0
Pi,7,0,0,0,0,0,0,1,0,0,0,0,0
Woo,5,0,0,0,0,1,0,0,0,0,0,0,0
Hope Floats,5,0,0,0,0,1,0,0,0,0,0,0,0
Sour Grapes,4,0,0,0,1,0,0,0,0,0,0,0,0
Pecker,10,0,0,0,0,0,0,0,0,0,1,0,0
Firestorm,1,1,0,0,0,0,0,0,0,0,0,0,0
American History X,11,0,0,0,0,0,0,0,0,0,0,1,0
Paulie,4,0,0,0,1,0,0,0,0,0,0,0,0
Ciudad en tinieblas,2,0,1,0,0,0,0,0,0,0,0,0,0
The Last Days of Disco,6,0,0,0,0,0,1,0,0,0,0,0,0
Patch Adams,12,0,0,0,0,0,0,0,0,0,0,0,1
Bulworth,5,0,0,0,0,1,0,0,0,0,0,0,0
All I Wanna Do,9,0,0,0,0,0,0,0,0,1,0,0,0
Xiu Xiu: The Sent-Down Girl,11,0,0,0,0,0,0,0,0,0,0,1,0
The Siege,11,0,0,0,0,0,0,0,0,0,0,1,0
Fear and Loathing in Las Vegas,5,0,0,0,0,1,0,0,0,0,0,0,0
Doctor Dolittle,6,0,0,0,0,0,1,0,0,0,0,0,0
The Gingerbread Man,1,1,0,0,0,0,0,0,0,0,0,0,0
Mercury Rising,4,0,0,0,1,0,0,0,0,0,0,0,0
The Dinner Game,4,0,0,0,1,0,0,0,0,0,0,0,0
Half Baked,1,1,0,0,0,0,0,0,0,0,0,0,0
Phantoms,1,1,0,0,0,0,0,0,0,0,0,0,0
"Lock, Stock and Two Smoking Barrels",8,0,0,0,0,0,0,0,1,0,0,0,0
Krippendorf's Tribe,2,0,1,0,0,0,0,0,0,0,0,0,0
Meet the Deedles,3,0,0,1,0,0,0,0,0,0,0,0,0
Little Voice,12,0,0,0,0,0,0,0,0,0,0,0,1
Without Limits,9,0,0,0,0,0,0,0,0,1,0,0,0
Perturbados,7,0,0,0,0,0,0,1,0,0,0,0,0
Blade,8,0,0,0,0,0,0,0,1,0,0,0,0
Permanent Midnight,4,0,0,0,1,0,0,0,0,0,0,0,0
Black Dog,5,0,0,0,0,1,0,0,0,0,0,0,0
Celebrity,11,0,0,0,0,0,0,0,0,0,0,1,0
3 Ninjas: High Noon at Mega Mountain,6,0,0,0,0,0,1,0,0,0,0,0,0
Central Station,11,0,0,0,0,0,0,0,0,0,0,1,0
The General,12,0,0,0,0,0,0,0,0,0,0,0,1
Vampires,10,0,0,0,0,0,0,0,0,0,1,0,0
Tarzan and the Lost City,4,0,0,0,1,0,0,0,0,0,0,0,0
